"letter_id","duplicate_profile","edition","responder_caste","repeat_letter","groomid","groom","groom_caste","groom_income","income_level","height_in","age","education","education_raw","sons","daughters","unmdaughters","girl_working","father_occupation","father_absent","father_govt","father_private","father_business","father_retired","mother_occupation","mother_absent","mother_housewife","complexion_raw","complexion","looks_raw","looks","bride_income_pm","family_wealth_raw","own_house","own_apartment","own_land","own_car","profile_id"
380,FALSE,1,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",63,26,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,143
381,FALSE,1,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",61,24,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair/","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,26
382,FALSE,1,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",64,26,"bachelors","b.sc",NA,1,1,0,"nm",0,0,0,0,0,"nm",0,0,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,179
383,FALSE,1,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",63,25,"masters","m.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","very good looks","very_good",NA,"",NA,NA,NA,NA,133
384,FALSE,1,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",64,27,"masters","m.tech",NA,2,1,0,"Retired",0,0,0,0,1,"retired",0,0,"fair","fair","",NA,NA,"",NA,NA,NA,NA,188
385,FALSE,1,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",64,23,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"",NA,NA,NA,NA,358
386,FALSE,1,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",62,25,"bachelors","b.tech",2,2,2,1,"nm",0,0,0,0,0,"teacher",0,0,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,79
387,FALSE,1,"LC",TRUE,3,"HCG-LI","HC",7000,"LI",64,28,"bachelors","b.sc",0,2,1,1,"Retired",0,0,0,0,1,"govt. employee",0,0,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,417
388,FALSE,1,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",57,22,"bachelors","b.com",0,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,5
389,FALSE,1,"MC",TRUE,3,"HCG-LI","HC",7000,"LI",62,23,"below_bachelors","h.s",0,1,1,0,"business",0,0,0,1,0,"nm",0,0,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,636
390,FALSE,1,"LC",TRUE,3,"HCG-LI","HC",7000,"LI",63,24,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"teacher",0,0,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,410
391,FALSE,1,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",61,27,"bachelors","b.sc",0,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","",NA,110000,"",NA,NA,NA,NA,278
392,FALSE,1,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",63,23,"bachelors","b.a",0,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"very fair","very_fair","",NA,NA,"",NA,NA,NA,NA,324
393,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",60,25,"masters","mba",2,2,2,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair, fair looks","fair","","fair",NA,"",0,0,0,0,665
394,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",63,23,"bachelors","b.a",1,3,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, fair looks","fair","","fair",NA,"",0,0,0,0,734
395,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",69,24,"masters","m.sc",1,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, fair looks","fair","","fair",NA,"",0,0,0,0,892
396,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",62,25,"bachelors","b.com",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, good looks","fair","","good",NA,"house owner",1,0,0,0,1169
397,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",65,28,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, good looks","fair","","good",NA,"house owner",1,0,0,0,801
398,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",60,25,"bachelors","b.com",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, good looks","fair","","good",NA,"",0,0,0,0,659
399,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",67,26,"bachelors","b.sc",1,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"flat owner",0,1,0,0,848
400,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",63,25,"bachelors","b.a",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"flat owner, car owner",0,1,0,1,738
401,FALSE,2,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",67,26,"masters","m.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1061
402,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",61,24,"masters","m.a",1,2,2,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1147
403,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",65,23,"bachelors","b.a",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,784
404,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",66,25,"bachelors","b.a",3,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,817
405,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",67,NA,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1269
406,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",64,25,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,772
407,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",60,25,"masters","m.a",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,664
408,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",66,22,"bachelors","b.a",2,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,805
409,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",67,28,"masters","m.sc",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1266
410,FALSE,2,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",66,23,"bachelors","b.a",0,1,1,0,"absent",1,0,0,0,0,"housewife",0,1,"fair, very good looks","fair","","very_good",NA,"car, flat owner",0,1,0,1,1039
411,FALSE,2,"MC",TRUE,3,"HCG-LI","HC",7000,"LI",60,21,"bachelors","b.com",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"fair, very good looks","fair","","very_good",NA,"",0,0,0,0,1292
412,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",68,24,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair,fair looks","fair","","fair",NA,"",0,0,0,0,864
413,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",62,27,"bachelors","b.sc",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair,medium looks","fair","","fair",NA,"",0,0,0,0,723
414,FALSE,2,"MC",TRUE,3,"HCG-LI","HC",7000,"LI",64,24,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair,medium looks","fair","","fair",NA,"",0,0,0,0,1319
415,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",62,21,"below_bachelors","madhyamik",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair,medium looks","fair","","fair",NA,"",0,0,0,0,702
416,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",62,30,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","",NA,NA,"",0,0,0,0,729
417,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",66,27,"bachelors","b.e",0,2,1,1,"business",0,0,0,1,0,"retired",0,0,"fair, fair looks","fair","","fair",NA,"flat owner",0,1,0,0,828
418,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",66,NA,"bachelors","b.a",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, fair looks","fair","","fair",NA,"",0,0,0,0,832
419,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",68,24,"bachelors","b.com",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, fair looks","fair","","fair",NA,"",0,0,0,0,863
420,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",62,27,"bachelors","b.com",1,2,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair, good looks","fair","","good",NA,"flat owner",0,1,0,0,721
421,FALSE,2,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",65,25,"bachelors","b.sc",2,1,1,0,"govt employee",0,1,0,0,0,"govt. employee",0,0,"fair, good looks","fair","","good",NA,"land owner",0,0,1,0,1032
422,FALSE,2,"MC",TRUE,3,"HCG-LI","HC",7000,"LI",56,25,"bachelors","b.com",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, good looks","fair","","good",NA,"",0,0,0,0,1291
423,FALSE,2,"MC",TRUE,3,"HCG-LI","HC",7000,"LI",64,25,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"flat owner",0,1,0,0,1321
424,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",65,21,"masters","m.com",1,1,1,1,"pvt employee",0,0,1,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1220
425,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",67,23,"bachelors","b.a",2,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,835
426,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",69,28,"bachelors","b.com",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,898
427,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",66,28,"bachelors","b.com",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,830
428,FALSE,2,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",69,23,"bachelors","b.a",0,1,1,0,"absent",1,0,0,0,0,"govt employee",0,0,"fair, very good looks","fair","","very_good",NA,"house owner",1,0,0,0,1077
429,FALSE,2,"LC",TRUE,3,"HCG-LI","HC",7000,"LI",67,26,"masters","m.a",1,2,1,0,"Retired",0,0,0,0,1,"absent",1,0,"fair, very good looks","fair","","very_good",NA,"",0,0,0,0,1116
430,FALSE,2,"HC",TRUE,3,"HCG-LI","HC",7000,"LI",69,30,"bachelors","b.a",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair,good looks","fair","","good",NA,"",0,0,0,0,970
431,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",66,26,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair,medium looks","fair","","fair",NA,"",0,0,0,0,825
432,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",61,23,"bachelors","b.com",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"",0,0,0,0,1142
433,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",63,23,"below_bachelors","h.s",0,3,2,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"",0,0,0,0,735
434,FALSE,2,"HC",TRUE,3,"HCG-LI","HC",7000,"LI",65,24,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, fair looks","medium_fair","","fair",NA,"house owner",1,0,0,0,946
435,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",64,27,"masters","m.tech",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, fair looks","medium_fair","","fair",NA,"house owner",1,0,0,0,779
436,FALSE,2,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",69,26,"bachelors","b.a",0,1,1,0,"pvt employee",0,0,1,0,0,"govt employee",0,0,"medium fair, good looks","medium_fair","","good",NA,"car, flat owner",0,1,0,1,1083
437,FALSE,2,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",65,23,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"flat owner",0,1,0,0,1029
438,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",66,28,"masters","m.sc",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"",0,0,0,0,831
439,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",67,27,"masters","m.sc",1,1,1,0,"nm",0,0,0,0,0,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"",0,0,0,0,852
440,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",68,24,"masters","m.a",2,1,1,0,"nm",0,0,0,0,0,"housewife",0,1,"medium fair, medium good looks","medium_fair","","fair",NA,"",0,0,0,0,865
441,FALSE,2,"LC",TRUE,3,"HCG-LI","HC",7000,"LI",68,25,"bachelors","b.com",1,2,2,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,1118
442,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",62,27,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,720
443,FALSE,2,"LC",TRUE,3,"HCG-LI","HC",7000,"LI",62,27,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,1097
444,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",61,29,"bachelors","llb",1,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,698
445,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",66,25,"bachelors","b.com",2,1,1,0,"nm",0,0,0,0,0,"absent",1,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,818
446,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",65,25,"masters","m.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,792
447,FALSE,2,"HC",TRUE,3,"HCG-LI","HC",7000,"LI",65,27,"bachelors","b.a",1,1,2,0,"nm",0,0,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,951
448,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",60,23,"masters","m.a",1,1,1,0,"nm",0,0,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,653
449,FALSE,2,"MC",TRUE,3,"HCG-LI","HC",7000,"LI",65,23,"bachelors","b.a",1,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1327
450,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",62,23,"bachelors","b.com",1,2,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,704
451,FALSE,2,"HC",TRUE,3,"HCG-LI","HC",7000,"LI",66,28,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,956
452,FALSE,2,"MC",TRUE,3,"HCG-LI","HC",7000,"LI",65,27,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1335
453,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",65,30,"bachelors","b.e",0,1,1,0,"nm",0,0,0,0,0,"nm",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,803
454,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",61,23,"masters","m.com",0,2,1,0,"nm",0,0,0,0,0,"housewife",0,1,"medium fair, very good looks","medium_fair","","very_good",NA,"",0,0,0,0,680
455,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",65,24,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair/medium looks","medium_fair","","fair",NA,"",0,0,0,0,786
456,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",69,23,"bachelors","b.com",1,1,1,0,"nm",0,0,0,0,0,"housewife",0,1,"medium looks",NA,"","fair",NA,"",0,0,0,0,888
457,FALSE,2,"HC",TRUE,3,"HCG-LI","HC",7000,"LI",62,25,"bachelors","b.a",0,2,1,0,"Retired",0,0,0,0,1,"absent",1,0,"mm",NA,"",NA,NA,"",0,0,0,0,923
458,FALSE,2,"LC",TRUE,3,"HCG-LI","HC",7000,"LI",63,25,"bachelors","b.sc",NA,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"nm",NA,"",NA,NA,"flat, car owner",0,1,0,1,1100
459,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",66,23,"masters","m.a",2,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"house owner",1,0,0,0,810
460,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",66,23,"masters","m.sc",1,1,1,0,"govt employee",0,1,0,0,0,"retired",0,0,"nm",NA,"",NA,NA,"land, house owner",1,0,1,0,1234
461,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",60,29,"bachelors","b.sc",1,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"nm",NA,"",NA,NA,"",0,0,0,0,672
462,FALSE,2,"HC",TRUE,3,"HCG-LI","HC",7000,"LI",64,22,"bachelors","b.sc",0,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"",0,0,0,0,937
463,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",63,22,"masters","m.com",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"",0,0,0,0,733
464,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",68,28,"masters","m.ed",0,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"",0,0,0,0,881
465,FALSE,2,"LC",TRUE,3,"HCG-LI","HC",7000,"LI",64,NA,"bachelors","b.sc",1,1,1,0,"nm",0,0,0,0,0,"nm",0,0,"veruy fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1107
466,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",66,26,"bachelors","b.a",1,2,2,0,"nm",0,0,0,0,0,"housewife",0,1,"very fair","very_fair","",NA,NA,"",0,0,0,0,823
467,FALSE,2,"MC",TRUE,3,"HCG-LI","HC",7000,"LI",60,26,"bachelors","b.a",1,1,1,0,"business",0,0,0,1,0,"nm",0,0,"very fair","very_fair","",NA,NA,"",0,0,0,0,1295
468,FALSE,2,"LC",TRUE,3,"HCG-LI","HC",7000,"LI",66,28,"bachelors","bba",0,2,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","",NA,NA,"",0,0,0,0,1114
469,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",62,27,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, fair looks","very_fair","","fair",NA,"house owner",1,0,0,0,719
470,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",60,26,"masters","m.sc",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, fair looks","very_fair","","fair",NA,"",0,0,0,0,668
471,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",67,24,"bachelors","b.com",0,1,1,1,"Retired",0,0,0,0,1,"nm",0,0,"very fair, good looks","very_fair","","good",NA,"flatowner",0,1,0,0,1257
472,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",62,28,"bachelors","b.sc",2,1,1,0,"pvt employee",0,0,1,0,0,"retired",0,0,"very fair, good looks","very_fair","","good",NA,"house owner",1,0,0,0,1178
473,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",62,21,"below_bachelors","madhyamik",1,1,1,0,"pvt employee",0,0,1,0,0,"govt employee",0,0,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,1161
474,FALSE,2,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",63,25,"masters","m.a",1,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,1013
475,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",64,24,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"car, flat owner",0,1,0,1,1206
476,FALSE,2,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",67,23,"bachelors","b.com",0,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"flat owner",0,1,0,0,1056
477,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",61,26,"bachelors","b.sc",1,2,1,0,"govt employee",0,1,0,0,0,"retired",0,0,"very fair, medium looks","very_fair","","fair",NA,"house owner",1,0,0,0,1154
478,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",65,20,"bachelors","b.a",2,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,781
479,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",63,25,"masters","m.a",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1191
480,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",62,24,"bachelors","b.sc",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,707
481,FALSE,2,"MC",FALSE,3,"HCG-LI","HC",7000,"LI",62,22,"masters","m.a",0,3,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1164
482,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",68,28,"masters","m.a",1,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,879
483,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",62,21,"below_bachelors","h.s",2,1,1,0,"pvt employee",0,0,1,0,0,"pvt employee",0,0,"very fair, very good looks","very_fair","","very_good",NA,"",0,0,0,0,701
484,FALSE,2,"HC",FALSE,3,"HCG-LI","HC",7000,"LI",63,26,"bachelors","b.sc",0,1,1,0,"nm",0,0,0,0,0,"nm",0,0,"very fair,medium looks","very_fair","","fair",NA,"",0,0,0,0,746
485,FALSE,2,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",67,25,"masters","m.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair,very good looks","very_fair","","very_good",NA,"house owner",1,0,0,0,1060
486,FALSE,2,"HC",TRUE,3,"HCG-LI","HC",7000,"LI",72,25,"masters","m.a",1,1,1,0,"govt employee",0,1,0,0,0,"retired",0,0,"very fair,very good looks","very_fair","","very_good",NA,"",0,0,0,0,973
487,FALSE,2,"LC",FALSE,3,"HCG-LI","HC",7000,"LI",62,26,"masters","m.com",0,1,1,1,"govt employee",0,1,0,0,0,"govt employee",0,0,"very good looks",NA,"","very_good",NA,"",0,0,0,0,997
488,FALSE,1,"MC",FALSE,4,"MCG-HI","MC",35000,"HI",62,25,"bachelors","b.a",1,2,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"flat owner",0,1,0,0,506
489,FALSE,1,"MC",FALSE,4,"MCG-HI","MC",35000,"HI",62,25,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"flat owner",0,1,0,0,510
490,FALSE,1,"MC",FALSE,4,"MCG-HI","MC",35000,"HI",63,26,"masters","m.a",0,2,2,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"flat owner",0,1,0,0,575
491,FALSE,1,"MC",FALSE,4,"MCG-HI","MC",35000,"HI",62,25,"bachelors","b.e",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","very good looks","very_good",NA,"flat owner",0,1,0,0,507
492,FALSE,1,"MC",FALSE,4,"MCG-HI","MC",35000,"HI",63,26,"masters","m.a",2,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"very fair","very_fair","medium looks","fair",NA,"flat owner",0,1,0,0,578
493,FALSE,1,"HC",FALSE,4,"MCG-HI","MC",35000,"HI",62,27,"bachelors","b.a",NA,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","fair looks","fair",NA,"house owner",1,0,0,0,89
494,FALSE,1,"HC",FALSE,4,"MCG-HI","MC",35000,"HI",64,28,"bachelors","b.sc",NA,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","good looks","good",NA,"house owner",1,0,0,0,192
495,FALSE,1,"MC",FALSE,4,"MCG-HI","MC",35000,"HI",62,22,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"house owner",1,0,0,0,481
496,FALSE,1,"MC",FALSE,4,"MCG-HI","MC",35000,"HI",64,28,"bachelors","b.sc",2,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"house owner",1,0,0,0,612
